incentive_id,title,company_1,company_2,company_3,company_4,company_5
1285,02. Áreas de Acolhimento Empresarial (AAE) – Acessibilidades Rodoviárias (Aviso de Publicitação N.º 02/C07-i04.02/2021),"PORTUSCALE - CONSTRUTORAS DAS AUTO ESTRADAS DO GRANDE PORTO, A.C.E.","AUTO-ESTRADAS NORTE LITORAL - SOCIEDADE CONCESSIONÁRIA - AENL, S.A.","AEDL - AUTO-ESTRADAS DO DOURO LITORAL, S.A.","ASCENDI NORTE - AUTO-ESTRADAS DO NORTE, S.A.","ASCENDI GRANDE PORTO - AUTO ESTRADAS DO GRANDE PORTO, S.A."
2358,Ações no âmbito do Plano de Ação para o Envelhecimento Ativo e Saudável,"ENVELHECER SORRINDO - RESIDÊNCIA SÉNIOR DE FAMÕES, LDA","O SORRISO DOS AVÓS - CUIDADOS DE GERIATRIA, UNIPESSOAL, LDA","ASSOCIAÇÃO DE REFORMADOS, PENSIONISTAS E IDOSOS DA FREGUESIA DE SÃO TEOTÓNIO","AGE & LIVING, LDA","ASSOCIAÇÃO DE REFORMADOS, PENSIONISTAS E IDOSOS DA ABRUNHEIRA - IDOSOS ATIVOS"
1284,"02.  Sistema de Incentivos ""+ENERGIA” (Aviso N.º 2/C21-i11.01-RAM/2024)","CONSUMORIGEM ENERGIAS RENOVÁVEIS, LDA","ERESOLAR, UNIPESSOAL, LDA","GAMEIROS RENOVÁVEIS - PRODUÇÃO DE ENERGIA, LDA","DINÂMICONVERTE - ENERGIAS RENOVÁVEIS, UNIPESSOAL, LDA",TCER S.A.
2363,Inserção Socioprofissional da Comunidade Cigana,SECRETARIADO DIOCESANO DE LISBOA DA OBRA NACIONAL DA PASTORAL DOS CIGANOS,"CONSTRUÇÕES DA CIGANA, LDA","DR.JOSÉ CIGARRO - INSTITUTO DE TERAPIAS HOLISTICAS, UNIPESSOAL, LDA","CIGARRA BOÉMIA, UNIPESSOAL, LDA","RPCI - REDE PORTUGUESA DAS CIDADES INTERCULTURAIS, CRL"
2689,dedução em 20% dos valores aplicados em planos de poupança-reforma,"TRAÇOS E LIMITES, UNIPESSOAL, LDA","COMPLETA & HONESTA, LDA","PARCELAS & TRIBUTOS, LDA","REFORMAR4 - CONSTRUÇÕES, UNIPESSOAL, LDA","PENSÃO A ESCONDIDINHA, LDA"
1286,02. C07-i04.04-m01 “Nova travessia do Rio Lima entre EN203 – Deocriste e EN202 – Nogueira. (Aviso de Publicitação Nº 02/C07-i04.04/2022),"CARQUEJA SEARA CARDOSO, LDA","ESFERALUCINANTE, LDA","ASCENDI BEIRAS LITORAL E ALTA - AUTO ESTRADAS DAS BEIRAS LITORAL E ALTA, S.A.","LUÍS DUARTE PEREIRA - CALÇADAS, UNIPESSOAL, LDA","PORTUSCALE - CONSTRUTORAS DAS AUTO ESTRADAS DO GRANDE PORTO, A.C.E."
2365,Aquisição de equipamentos e intervenção em Infraestruturas portuárias da RAA – 2º aviso,"PORTUSCALE - CONSTRUTORAS DAS AUTO ESTRADAS DO GRANDE PORTO, A.C.E.","GO PORTO, S.A.","VIAPORTO - OPERAÇÃO E MANUTENÇÃO DE TRANSPORTES, UNIPESSOAL, LDA","PORTO SÁ - CONSTRUÇÕES, LDA","INFRAESTRUTURAS DE PORTUGAL, S.A."
1290,02. Investimento TD-C16-i02-Empresas 4.0-Projeto 01-Aceleradoras de Comércio e Projeto 02 - Bairros Comerciais Digitais (Orientação Técnica n.º 02/C16-i02/2022),"REDINTEG - SERVIÇOS DE MICROFILMAGEM E DIGITALIZAÇÃO, UNIPESSOAL, LDA","PMB, COMÉRCIO DE ARTIGOS FOTOGRÁFICOS, LDA","INICIATIVA PME II - INVESTIMENTOS, LDA","PIXELMINDS, LDA","DIGITESOURO - COMÉRCIO WEB, UNIPESSOAL, LDA"
2690,"dedução de 20% dos valores aplicados em contas individuais geridas em regime publico de capitalização, aplicável também às entregas pelas entidades empregadoras em nome e a favor dos trabalhadores","WORK AND WORKERS - TRABALHO TEMPORÁRIO, LDA","SBC - SINDICATO NACIONAL DOS TRABALHADORES DA BANCA, SEGUROS E TECNOLOGIAS","TRAÇOS E LIMITES, UNIPESSOAL, LDA","PENSÃO A ESCONDIDINHA, LDA","LAND PARTS UNIQUE TRANSFORMATION, LDA"
1288,02. Investimento RE-C04-i01 - Redes Culturais e Transição Digital (Aviso N.º 02/C04-i01/2021),"ADLIB, LDA","E.A.D. - EMPRESA DE ARQUIVO DE DOCUMENTAÇÃO, S.A.","DIGITEX, LDA","SAFEBOX - GESTÃO E CUSTÓDIA DE ARQUIVOS, S.A.","SCHÄTZL - SOLUÇÕES DIGITAIS, UNIPESSOAL, LDA"
2373,EURODAC,"EUROFINS LAB ENVIRONMENT TESTING PORTUGAL, UNIPESSOAL, LDA","EURODOCUMENTA, AGÊNCIA DE RELAÇÕES PÚBLICAS, LDA","EURODATA, LDA","PR PERITAGENS, LDA","PROTECÇÃO MUNDIAL - SEGURANÇA PRIVADA, LDA"
2368,Infraestrutura Portuária (RTE) – Porto de Leixões  – 3.º Aviso,"VIAPORTO - OPERAÇÃO E MANUTENÇÃO DE TRANSPORTES, UNIPESSOAL, LDA","PORTVIAS - PORTAGEM DE VIAS, S.A.","HOYER PORTUGAL, UNIPESSOAL, LDA","IBERO-LINHAS (PORTO) - TRANSPORTES, LDA","PORTO & TEIXEIRA, UNIPESSOAL, LDA"
1293,02. Requalificação dos Teatros Nacionais (Aviso N.º 02/C04-i02/2021),TEATRO JOSÉ LÚCIO DA SILVA,"TEATRO MICAELENSE - CENTRO CULTURAL E DE CONGRESSOS, S.A.","EGEAC - EMPRESA DE GESTÃO DE EQUIPAMENTOS E ANIMAÇÃO CULTURAL, EM, S.A.","ZERO TABUS, LDA","TEATRO NACIONAL DE SÃO JOÃO, E.P.E."
1292,02. Reforçar as respostas na área da saúde mental e das demências associadas ao envelhecimento (Orientação Técnica N.º 02/C01-i05.02-RAM/2022),"MAIS ME QUERO - CENTRO DE DESENVOLVIMENTO E SAÚDE MENTAL, UNIPESSOAL, LDA","MEDMIND, LDA","PSI EGO, SAÚDE MENTAL E FÍSICA, LDA","ASSOCIAÇÃO DE APOIO AOS DOENTES DEPRESSIVOS E BIPOLARES, ADEB","DORIAL - SAÚDE MENTAL, LDA"
2857,Transmissões gratuitas resultantes de acordos entre o Estado e quaisquer pessoas de direito público ou privado,"RÁDIO E TELEVISÃO DE PORTUGAL, S.A.","POSTO EMISSOR DE RADIODIFUSÃO DO FUNCHAL, LDA","AO TOM DELA (RÁDIO), LDA","RNTE, UNIPESSOAL, LDA","PROPENSALTERNATIVA, UNIPESSOAL, LDA"
1295,"02. Transição energética, digitalização e redução do impacto ambiental no setor da Pesca e Aquicultura (Aviso N.º 02/C10-i05-RAA/2024)","PESCA FUNDO ORDENHAR NO FUTURO, UNIPESSOAL, LDA","HITO PESCA, LDA","FORMOSO E ALEGRE, UNIPESSOAL, LDA","ANFERSA PESCAS, LDA","OSTRA RIBEIRO, UNIPESSOAL, LDA"
2377,Estudos e investigações académicas,"ADVANCED WAY, UNIPESSOAL, LDA","INTEGRAL - ESTUDOS DE ENGENHARIA, LDA",CENTRO DE ESTUDOS SOCIAIS,"INESC ID - INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES, INVESTIGAÇÃO E DESENVOLVIMENTO EM LISBOA",INESC - INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES
1296,03. + Digital  (Aviso de Abertura de Concurso n.º 03/C16-i06-RAM/2024),"MADEIRA, PAIS & PINHEIRO, LDA","CONNECT MIND - MADEIRA MANAGEMENT, LDA (ZONA FRANCA DA MADEIRA)","PMI TRADING, LDA (ZONA FRANCA DA MADEIRA)","AMAZINGMADEIRA.COM, LDA","PROSPECTIVA MADEIRA - PROJECTOS, SERVIÇOS, ESTUDOS, UNIPESSOAL, LDA"
1300,03. Instrumentos de Capitalização para Empresas da Madeira (Aviso nº3/C05-i07 RAM/2025),"MADEIRA & MADEIRA - SOCIEDADE GESTORA DE PARTICIPAÇÕES SOCIAIS, S.A.","MADEIRA & MADEIRA, LDA","MADEIRA FIDUCIA MANAGEMENT, LDA (ZONA FRANCA DA MADEIRA)","STARTUP MADEIRA - MORE THAN IDEAS, LDA","ICM - INTERNATIONAL COMPOUNDERS MADEIRA, LDA (ZONA FRANCA DA MADEIRA)"
1302,03. Programa Saber fazer (Orientação Técnica Nº 03/C04-i02/2022),"PRIMOS, ARTESANATO, LDA","MEMÓRIA IMATERIAL COOPERATIVA CULTURAL, CRL","ARTESANATO VISTA RIO, LDA","PAISAGEM ICÓNICA, LDA","A OFICINA - CENTRO DE ARTES E MESTERES TRADICIONAIS DE GUIMARÃES, C.I.P.R.L."
2701,Rendimentos das prestações de serviços auferidas por não residentes e devidas por entidades instaladas na zona franca e respeitantes à atividade aí desenvolvida,"ZONA FRANGA ENGINEERING, UNIPESSOAL, LDA","FRANJAS D'AVENIDA, LDA","SOUSA & NOVAIS, LDA",IRMANDADE DE SÃO FRANCISCO XAVIER,VENERÁVEL ORDEM TERCEIRA DE SÃO FRANCISCO
2390,Criação de emprego e microempreendedorismo,"CONCEITOALGARVE - INVESTIMENTOS TURÍSTICOS, LDA","ALGARISMO FRENÉTICO, UNIPESSOAL, LDA","UNIQUELIVINGALGARVE.COM, LDA","GROWIN PORTUGAL, UNIPESSOAL, LDA","IDEIAS D`ALGIBEIRA, UNIPESSOAL, LDA"
1305,03.Operações Integradas de Gestão da Paisagem (Orientação Técnica N.º 03/C08-i01.01/2022),"MP - LIMPEZAS FLORESTAIS, LDA","PINUSVALUE - VALORIZAÇÃO RECURSOS FLORESTAIS, UNIPESSOAL, LDA","RUI ÁGUAS, UNIPESSOAL, LDA","GEOPLANTAS - GESTÃO E MANUTENÇÃO DE ESPAÇOS NATURAIS, LDA","MORAGRI FLORESTAL, LDA"
1303,03. Requalificar instalações e equipamentos da Psiquiatria Forense (Orientação Técnica N.º 03/C01-i03/2022),"LEGISMENTE - PSIQUIATRIA E PSICOLOGIA CLÍNICA E FORENSE, LDA","P.P.M. - SERVIÇOS MÉDICOS, SOCIEDADE UNIPESSOAL, LDA","TALKING ABOUT - PSICOLOGIA E CIÊNCIAS FORENSES, LDA","CLÍNICAMENTE - PROF.DR.JÚLIO SOUSA, CONSULTA PSICOLÓGICA E PSICOTERAPIA, LDA","PROTECTEDBRAIN - PSIQUIATRIA, UNIPESSOAL, LDA"
2379,RECAMAS – Sistema de Informação de Suporte ao Ciclo de Vida do Retorno,"MEDIDATA.NET - SISTEMAS DE INFORMAÇÃO PARA AUTARQUIAS, S.A.","OMIBEE, LDA","MESTRECLIQUE - SISTEMAS DE INFORMAÇÃO, LDA","RMB - SISTEMAS DE INFORMAÇÃO, LDA","GRAVIDADE ZERO - SISTEMAS DE INFORMAÇÃO, LDA"
1308,04. Disponibilizar exames Holter e MAPA em todas as Unidades de Saúde Familiar (USF) e Unidades de Cuidados de Saúde Personalizados (UCSP) dos ACES (Orientação Técnica Nº 04/C01-i01/2022),"RAMÓN & ANTÓNIO - TECNOLOGIAS DE MONITORIZAÇÃO AMBULATÓRIA, LDA","TRACOMED, LDA","PARAMEDICA - EQUIPAMENTOS MÉDICOS, LDA","MAMC - PRESTAÇÃO DE SERVIÇOS MÉDICOS, LDA","HEMICARE - COMÉRCIO E REPRESENTAÇÕES DE MATERIAL E EQUIPAMENTOS MÉDICOS, LDA"
2378,Acolhimento de requerentes e beneficiários de proteção internacional,"INSTANTES ACOLHEDORES, LDA",ASSOCIAÇÃO UMA PORTA AMIGA,"ACOLHIMENTO MARQUES, UNIPESSOAL, LDA",ASSOCIAÇÃO ACOLHER E CUIDAR PARA A CIDADANIA,CENTRO DE APOIO AO SEM ABRIGO
1311,04. Programa Capital Participativo Açores II (Aviso n.º 04/C05-i04-RAA/2024),"ANAZATLÂNTICO DOS AÇORES - EXPLORAÇÃO DO ANANÁS, LDA","BEIRASOLAR, LDA","AMAZING AZORES PROPERTIES - INVESTIMENTOS E GESTÃO DE PATRIMÓNIO, LDA","INVENTICAPRO, LDA (ZONA FRANCA DA MADEIRA)",INOVA-RIA - ASSOCIAÇÃO DE EMPRESAS PARA UMA REDE DE INOVAÇÃO EM AVEIRO
1310,"04. Medida C04-i01-m03 – Internacionalização, modernização e transição digital do livro e dos autores (Aviso N.º 04/C04-i01/2022)","ADLIB, LDA","DIGITEX, LDA","PORBOOKS, UNIPESSOAL, LDA","CAMINHO DAS PALAVRAS, LDA","GUGOL EDITORES E LIVREIROS, LDA"
2227,Vales de I&D – Acreditação dos prestadores de serviços,INOV - INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES INOVAÇÃO,"ADVANCED WAY, UNIPESSOAL, LDA","INDEVE - INVESTIGAÇÃO E DESENVOLVIMENTO EMPRESARIAL, LDA",INSTITUTO PEDRO NUNES - ASSOCIAÇÃO PARA A INOVAÇÃO E DESENVOLVIMENTO EM CIÊNCIA E TECNOLOGIA,"BIOTREND - INOVAÇÃO E ENGENHARIA EM BIOTECNOLOGIA, S.A."
1316,"05. Requalificar as instalações dos Serviços Locais de Saúde Mental existentes, intervindo nas primeiras 7 entidades (Orientação Técnica N.º 05/C01-i03/2022)","SABER DA MENTE - SERVIÇOS DE SAÚDE E EDUCAÇÃO, LDA","MAIS ME QUERO - CENTRO DE DESENVOLVIMENTO E SAÚDE MENTAL, UNIPESSOAL, LDA","MARCADAMENTE - CLÍNICA ESPECIALIZADA EM SAÚDE MENTAL, UNIPESSOAL, LDA","PSIFORMRECONSTRUIR, UNIPESSOAL, LDA","BOM FEELING - PSICOLOGIA, UNIPESSOAL, LDA"
2381,"Contratação de Recursos Humanos Altamente Qualificados por empresas (micro, pequenas e médias)","HEADING - RECURSOS HUMANOS, LDA","BEST ACCOUNT - RECURSOS HUMANOS, LDA","BLAKE & HORNE - RECURSOS HUMANOS, LDA","HUMAN2HUMAN - CONSULTORES DE RECURSOS HUMANOS, LDA","GEST H - CONSULTORES DE RECURSOS HUMANOS, LDA"
1315,05. Reforçar as Infraestruturas de Proteção Civil (Orientação Técnica N.º 05/C08-i05.01/2022),ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE COIMBRA,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE AGUALVA-CACÉM,"NOITE E DIA - VIGILÂNCIA, LDA",ASSOCIAÇÃO HUMANITÁRIA DOS BOMBEIROS VOLUNTÁRIOS DE ALBERGARIA-A-VELHA,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE CARREGAL DO SAL
1129,Eficiência Energética nos equipamentos Sociais,"EFI3ENE - EFICIÊNCIA ENERGÉTICA, LDA","SERTÃSOL - SOCIEDADE DE APROVEITAMENTO DE ENERGIA, LDA",AGÊNCIA MUNICIPAL DE ENERGIA DO SEIXAL - AMESEIXAL,"ENERGIA EFECTIVA, LDA","S R ENERGIA, UNIPESSOAL, LDA"
2230,"Capacitação de públicos estratégicos para a cidadania e inclusão, com vista à inclusão de PCDI","CERCIPOM - COOPERATIVA DE EDUCAÇÃO, REABILITAÇÃO, CAPACITAÇÃO E INCLUSÃO DE POMBAL, CRL","CAID - COOPERATIVA DE APOIO À INTEGRAÇÃO DO DEFICIENTE, C.I.P.R.L.",APPACDM DE COIMBRA - ASSOCIAÇÃO PORTUGUESA DE PAIS E AMIGOS DO CIDADÃO DEFICIENTE MENTAL,CIDAC - CENTRO DE INTERVENÇÃO PARA O DESENVOLVIMENTO AMÍLCAR CABRAL,"CERCI FLOR DA VIDA - COOPERATIVA DE EDUCAÇÃO, REABILITAÇÃO, CAPACITAÇÃO E INCLUSÃO, C.R.L."
2228,Qualificação de pessoas com deficiência e ou incapacidade II,ASSOCIAÇÃO PRÓ-CIDADÃO DEFICIENTE INTEGRADO,"CAID - COOPERATIVA DE APOIO À INTEGRAÇÃO DO DEFICIENTE, C.I.P.R.L.","F.I.A., LDA","NEWSCHOOL, LDA","CERCIOEIRAS - COOPERATIVA DE EDUCAÇÃO E REABILITAÇÃO DE CIDADÃOS COM INCAPACIDADE, C.R.L."
1367,Apoio à reabilitação com eficiência energética (Aviso nº 02/C02-i03-RAM/2024),"EFI3ENE - EFICIÊNCIA ENERGÉTICA, LDA","RCE - REDE DE CERTIFICAÇÃO ENERGÉTICA, LDA","ENERGIA EFECTIVA, LDA","NERTECA - ENERGIAS RENOVÁVEIS, LDA","EFFICIENT GREEN - GESTÃO E SERVIÇOS ENERGÉTICOS, LDA"
1320,"06. Modernização Tecnológica dos Laboratórios (Laboratório José Figueiredo, Laboratório Arqueociências, Laboratório de Conservação e Restauro do Centro Nacional de Arqueologia Náutica e Subaquática e Forte de Sacavém) (Aviso N.º 06/C04-i01/2022)","AP - ARQUEOLOGIA E PATRIMÓNIO, LDA","IMPÉRIO - ARQUEOLOGIA, LDA","EMPATIA - ARQUEOLOGIA, CONSERVAÇÃO E RESTAURO, LDA","ARCHEO ESTUDOS, INVESTIGAÇÃO ARQUEOLÓGICA, LDA","TESSELA, LDA"
1319,"06. Medida 04 – “Empreendedorismo, Projeto 02: Reforço da Estrutura nacional para o empreendedorismo – Startup Portugal” Orientação Técnica N.º 06/C16-i02/2022 Agência para a Competitividade e Inovação, I.P. 06 de (Orientação Técnica n.º 06/C16-i02/2022)","GROWIN PORTUGAL, UNIPESSOAL, LDA","RADICALLY DIGITAL PORTUGAL, UNIPESSOAL, LDA","STARTUP STATION, LDA","DIGITAL VALLEY PORTUGAL, UNIPESSOAL, LDA","YOURHERO PORTUGAL, LDA"
1324,07. Alargar as Consultas do Pé Diabético nos ACES - Agrupamentos de Centros de Saúde (Aviso Nº 07/C01-i01/2022),"PASSO IMPORTANTE - SAÚDE DOS PÉS, UNIPESSOAL, LDA","CLÍNICA DE SAÚDE DO PÉ, 1º DE MAIO, LDA","PÓDIO NOTÁVEL SAÚDE DO PÉ, LDA","CLÍNICA DO PÉ - PAULA DE CARVALHO, UNIPESSOAL, LDA","CONSULTÓRIO CLINICO DO PÉ - DR. PEDRO CASTRO LOPES, UNIPESSOAL, LDA"
2383,Qualificação do sistema de promoção e proteção de crianças e jovens em perigo e promoção da desinstitucionalização,MÃE DE DEUS - ASSOCIAÇÃO DE SOLIDARIEDADE SOCIAL,CASA DA INFÂNCIA E JUVENTUDE - CIJE,LAR DE CRIANÇAS BOM SAMARITANO,ASSOCIAÇÃO A CASA DO CAMINHO,A.A.C. - ASSOCIAÇÃO DE APOIO À CRIANÇA
1327,07. Reforço de Atuação das Organizações de produtores florestais (Aviso 07/C08-i05.02/2024),ASSOCIAÇÃO DOS PRODUTORES FLORESTAIS DO CONCELHO DE CORUCHE E LIMÍTROFES,"MFOREST, UNIPESSOAL, LDA","SOCIEDADE AGRÍCOLA DO ENXOFRAL, UNIPESSOAL, LDA","LOGUSTO, LOGÍSTICA FLORESTAL, UNIPESSOAL, LDA","ANADIFOREST, UNIPESSOAL, LDA"
1326,07. Digitalização de acervos de museus sob a gestão da DGPC e das DRCs (Orientação Técnica N.º 07/C04-i01/2022),"AP - ARQUEOLOGIA E PATRIMÓNIO, LDA","MEMÓRIAS DO MUNDO - ARQUEOLOGIA E PATRIMÓNIO, LDA",FUNDAÇÃO ARPAD SZENES-VIEIRA DA SILVA,"JOSÉ ADRIANO PEREIRA, UNIPESSOAL, LDA","ROCOCÓ, LDA"
1328,"08. Aquisição de equipamento de projeção digital de cinema (DCP) e de vídeo, imagem e tecnologia para cineteatros e centros de arte contemporânea públicos (Orientação Técnica N.º 08/C04-i01/2022)","CINE PORTOMOSENSE, UNIPESSOAL, LDA","ACONTECIMAX, UNIPESSOAL, LDA","CURIOUS SATELLITE, LDA","CINETOSCÓPIO, LDA","CINEBOX, LDA"
2541,Produtos que se destinem a ser utilizados no âmbito das relações diplomáticas e consulares,"CONSULBRI, LDA","CONSULBYTE, LDA","FERNANDO JOSÉ PINTO COELHO - DESPACHANTES OFICIAIS-SP, LDA","RIJO & SILVEIRA - DESPACHANTES OFICIAIS, SP, LDA","CONSULCOLOR, LDA"
2394,Parcerias para a Inovação Social,"YOUR BUSINESS - INOVAÇÃO E EMPREENDEDORISMO, LDA","MOVELTEX - CENTRO DE COMPETÊNCIAS E DE INCUBAÇÃO DE EMPRESAS, ASSOCIAÇÃO",APRENDER A EMPREENDER - ASSOCIAÇÃO DE JOVENS EMPREENDEDORES DE PORTUGAL,"INDEVE - INVESTIGAÇÃO E DESENVOLVIMENTO EMPRESARIAL, LDA","EINNOVATOR - IT SERVICES, UNIPESSOAL, LDA"
1332,09. Reforço das entidades do Ministério da Administração Interna (MAI) com veículos e equipamentos operacionais (Aquisição de 81 veículos das tipologias VFCI e CCTF: 59 VFCI e 22 VVTF)  (Orientação Técnica N.º 09/C08-i05.01/2022),"COLUNA DE FOGO, UNIPESSOAL, LDA","VECTOR SEGUR, UNIPESSOAL, LDA","PLANINCÊNDIO, UNIPESSOAL, LDA","MD FIRE SAFETY, LDA","INCIPRESA - INDÚSTRIA CONTRA INCÊNDIOS PROTECÇÃO, EQUIPAMENTOS, SERVIÇOS E AUTOMÓVEIS, LDA"
2865,"Jogo do bingo e os jogos organizados por instituições de solidariedade social e outras pessoas coletivas que desempenhem fins de caridade, assistência ou de beneficiência",CENTRO SOCIAL DA PARÓQUIA DE BOA ALDEIA,FUNDAÇÃO ANGELINA FERREIRA MOUTINHO,SANTA CASA DA MISERICÓRDIA DE ÁLVARO,SIC ESPERANÇA - ASSOCIAÇÃO DE SOLIDARIEDADE,ASSOCIAÇÃO DE BEM FAZER DE SANTA COMBA
1330,"08. Requalificar as instalações dos Serviços Locais de Saúde Mental existentes, intervindo nas 11ª, 12ª, 13ª, 14ª, 15ª, 16ª e 17ª entidades (Orientação Técnica N.º 08/C01-i03/2022)","SABER DA MENTE - SERVIÇOS DE SAÚDE E EDUCAÇÃO, LDA","MAIS ME QUERO - CENTRO DE DESENVOLVIMENTO E SAÚDE MENTAL, UNIPESSOAL, LDA","MARCADAMENTE - CLÍNICA ESPECIALIZADA EM SAÚDE MENTAL, UNIPESSOAL, LDA","PSIFORMRECONSTRUIR, UNIPESSOAL, LDA","BOM FEELING - PSICOLOGIA, UNIPESSOAL, LDA"
2702,"Rendimentos pagos pelas sociedades e sucursais de trust off-shore instaladas nas zonas francas a utentes dos seus serviços, desde que estes sejam entidades instaladas nas zonas francas ou não residentes","BCM EUROPA, LDA & COMANDITA (ZONA FRANCA DA MADEIRA)","FAMAR OFFSHORE, S.A. (ZONA FRANCA DA MADEIRA)","MAD.INTAX TRUSTEE SERVICES, S.A. (ZONA FRANCA DA MADEIRA)","ERSHIP INTERNACIONAL, S.A. (ZONA FRANCA DA MADEIRA)","BOURBON SURF MOBILITY, UNIPESSOAL, LDA (ZONA FRANCA DA MADEIRA)"
1335,"10. Reforço das entidades do Ministério da Administração Interna (MAI) com veículos e equipamentos operacionais – (Aumentar a capacidade da resposta operacional da GNR, nomeadamente com a aquisição de veículos). (Orientação Técnica N.º 10/C08-i05.01/2022)","H. I. FLORESTAL - TRANSPORTE DE MERCADORIAS, LDA","GESTIFLORA, LDA","FLORESTA JOVEM, LDA","FLORESTA BEM CUIDADA, LDA","RIBAFLORESTA - SERVIÇOS FLORESTAIS, LDA"
1340,11. Requalificação Profissional do Ensino Superior Licenciaturas (AVISO N.º 11/C06-i05-RAA/2023),"MESTRES, FORMAÇÃO E EDUCAÇÃO, UNIPESSOAL,LDA","SOCIEDADE DE ENSINO STUDIUM, LDA","COLÉGIO INED, UNIPESSOAL, LDA","COLÉGIO DR.LUÍS PEREIRA DA COSTA, S.A.","ENSILIS - EDUCAÇÃO E FORMAÇÃO, UNIPESSOAL, LDA"
1337,"11. Criar Equipas Comunitárias de Saúde Mental (ECSM) para adultos, infância e adolescência – 3ª Fase (Orientação Técnica n.º11/C01-i03/2022)","MARIZ U MIND, UNIPESSOAL, LDA","LUIS M. B. SARDINHA, LDA","BOM FEELING - PSICOLOGIA, UNIPESSOAL, LDA","SABER DA MENTE - SERVIÇOS DE SAÚDE E EDUCAÇÃO, LDA","MAIS ME QUERO - CENTRO DE DESENVOLVIMENTO E SAÚDE MENTAL, UNIPESSOAL, LDA"
2395,SIAC – Descarbonização,"EFI3ENE - EFICIÊNCIA ENERGÉTICA, LDA","CARVEMAGERE - MANUTENÇÃO E ENERGIAS RENOVÁVEIS, LDA","LUZSIMPLES, LDA","CHAMA ENERGIA, LDA","DINÂMICONVERTE - ENERGIAS RENOVÁVEIS, UNIPESSOAL, LDA"
2401,Proteção e defesa do litoral – ações materiais – 6º Aviso,"ÂNCORAS E LÉGUAS, LDA","BRISAS CRUZADAS - PERITAGENS, LDA","CARIBEIRO, UNIPESSOAL, LDA","AVERIGUAÇÕES PEDRO COELHO, LDA",LIGA PARA A PROTECÇÃO DA NATUREZA
2703,Isenção das remunerações dos tripulantes dos navios da zona franca da Madeira e da Ilha de Santa Maria,"AMAZSA MADEIRA, UNIPESSOAL, LDA (ZONA FRANCA DA MADEIRA)","LK MADEIRA STEAMSHIP, UNIPESSOAL, LDA","MARFRETE (MADEIRA) - TRANSITÁRIOS E NAVEGAÇÃO, LDA","GAVIÃO - VIAGENS TURÍSTICAS, LDA","TRANSINSULAR (MADEIRA) - TRANSPORTES MARÍTIMOS INSULARES, LDA"
2788,dedução de 25% dos encargos com lares,"LEGENDA DE TERNURA - LAR DE IDOSOS, LDA","RECANTOS DE MEMÓRIAS LAR DE IDOSOS, LDA","LAR, LUZIA ARMANDA, LDA",LAR DE SÃO JOSÉ,"LAR RESIDENCIAL DA RAQUEL, LDA"
1342,12. M1 - Requalificação Profissional do Ensino Superior  Pós-Graduações (AVISO N.º 12/C06-i05/2023),"ENSILIS - EDUCAÇÃO E FORMAÇÃO, UNIPESSOAL, LDA","MESTRES, FORMAÇÃO E EDUCAÇÃO, UNIPESSOAL,LDA","EPT - ENSINO PROFISSIONAL DE TOMAR, LDA","CODEPA - CENTRO DE ORIENTAÇÃO E DOCUMENTAÇÃO DE ENSINO PARTICULAR, S.A.","PEDAGO - SOCIEDADE DE EMPREENDIMENTOS PEDAGÓGICOS, LDA"
2789,"consideração apenas em 50% da diferença positiva entre as mais-valias e as menos-valias realizadas no âmbito da categoria B no regime da contabilidade organizada, quando o valor de realização seja reinvestido em novos ativos fixos tangíveis, biológicos que não sejam consumíveis ou em propriedades de investimento afectos à exploração","MONTEPIO INVESTIMENTO, S.A.","ALMEARA II - SIC IMOBILIÁRIA FECHADA, S.A.","LAND BREEZE - INVESTIMENTOS IMOBILIÁRIOS, UNIPESSOAL, LDA","RED ROBLE, SGPS, LDA","BANCO FINANTIA, S.A."
2895,"Produtos que se destinem a ser utilizados por forças de outros estados que sejam membros da NATO, excluindo os que tenham nacionalidade Portuguesa","NATOBYTES, LDA",OIKOS - COOPERAÇÃO E DESENVOLVIMENTO,ASSOCIAÇÃO DOS DEFICIENTES DAS FORÇAS ARMADAS (ADFA),"FENACERCI - FEDERAÇÃO NACIONAL DE COOPERATIVAS DE SOLIDARIEDADE SOCIAL, FCRL","EUROATLA - NAVEGAÇÃO E TRÂNSITOS, LDA"
1343,12. Programa de Intervenções nas Vias Públicas (PIVP) Aquisição de veículos elétricos (Aviso N.º 12/C03-i02/2025),"SPEEDCIPHER - AUTOMÓVEL, LDA","EFFICIENT RENT - ALUGUER DE AUTOMÓVEIS, LDA","VERDE DESCOMPLICADO - MOBILIDADE ELÉTRICA, UNIPESSOAL, LDA","MOOV.ON, LDA","ELEVART - ELEVAÇÃO E ACESSIBILIDADES, LDA"
